handle,name,developer,description,rating,reviews,category,has_free_plan,min_price,max_price,url,built_for_shopify,launched,n_languages,launched_dt,age_months,reviews_per_month
x,Apollo Bundle Quantity Breaks,Apollo,,5.0,2.0,marketing-and-conversion-upsell-and-bundles-product-bundles,True,9.9,9.9,https://apps.shopify.com/x,True,"August 25, 2023",1.0,2023-08-25,35.05256241787122,0.05705716963448922
x,TrueBeep: Smart Wallet Loyalty,Truebeep,"Reward customers with points and wallet passes. Automate marketing with email, SMS, and analytics to build loyalty and drive repeat purchases.",,0.0,marketing-and-conversion-customer-loyalty-loyalty-and-rewards,True,,,https://apps.shopify.com/x,True,"August 11, 2025",1.0,2025-08-11,11.498028909329829,0.0
x,Shuffler,Rami Apps,Keep your Shopify store fresh by rotating and shuffling products automatically. Give more products chance to be seen without manual sorting.,5.0,1.0,store-design-product-display-collections,True,3.9,49.9,https://apps.shopify.com/x,True,"February 7, 2026",1.0,2026-02-07,5.5847568988173455,0.17905882352941177
x,Inventory Syncify,H3 Technologies,Effortlessly manage and sync inventory across multiple stores in real-time. Ensure accurate stock levels and eliminate mismatches with Inventory Syncify.,5.0,1.0,orders-and-shipping-inventory-inventory-sync,True,10.0,250.0,https://apps.shopify.com/x,True,"October 24, 2024",1.0,2024-10-24,21.057818659658345,0.047488299531981276
x,Sell The Trend AI Dropshipping,SELL THE TREND CORP.,,4.5,52.0,finding-products-sourcing-options-dropshipping,True,29.97,299.97,https://apps.shopify.com/x,False,"October 6, 2022",1.0,2022-10-06,45.663600525624176,1.1387625899280576
x,Nexora Product Labels & Badges,Nexora,Boost sales with Nexora! Create eye-catching product labels & custom badges. Use dynamic data like inventory or discounts to drive urgency. Try it today!,4.4,14.0,store-design-design-elements-badges-and-icons,True,7.0,7.0,https://apps.shopify.com/x,True,"September 7, 2023",1.0,2023-09-07,34.62549277266754,0.404326375711575
x,AI 3D Model Generator,Polar Bear Commerce,"Turn product photos into interactive 3D models. Let customers rotate, zoom, and explore products in 3D. Boost engagement and reduce returns with realistic produ",,0.0,store-design-images-and-media-3d-ar-vr,True,,,https://apps.shopify.com/x,False,"February 4, 2026",1.0,2026-02-04,5.683311432325887,0.0
x,Super Product Bundle Discount,ShopUpUp,Boost your average order value with product bundles and tiered discounts. Create fixed sets or customizable bundles. No coding required. 7-day free trial.,,0.0,marketing-and-conversion-upsell-and-bundles-product-bundles,True,9.9,29.9,https://apps.shopify.com/x,True,"December 23, 2025",1.0,2025-12-23,7.09592641261498,0.0
x,配送日時指定くん | 配送日時指定 | 商品別で配送便の指定,もると株式会社,,,0.0,orders-and-shipping-shipping-solutions-delivery-and-pickup,True,10.0,10.0,https://apps.shopify.com/x,True,"March 5, 2025",1.0,2025-03-05,16.72141918528252,0.0
x,Lecangs,Victor,,,0.0,,True,,,https://apps.shopify.com/x,False,"October 13, 2023",1.0,2023-10-13,33.44283837056504,0.0
x,Slon Reviews: AI App,Techtic Solutions Inc,"Revolutionize decision-making by streamlining insights of customer reviews in Shopify & Shopify Plus, through the power of AI.",,0.0,marketing-and-conversion-social-trust-product-reviews,True,9.95,9.95,https://apps.shopify.com/x,True,"February 7, 2024",1.0,2024-02-07,29.59921156373193,0.0
x,SalesWarp Ship,SalesWarp,"Easily manage orders and shipping across multiple sales channels. Access discounted shipping rates, generate packing slips and shipping labels, and more! ",,0.0,,True,,,https://apps.shopify.com/x,True,"February 5, 2024",1.0,2024-02-05,29.664914586070957,0.0
x,Nova ‑ Custom Product Options,SnowVolt,"Let customers add engraving text, gift messages and color choices on your product pages. Answers follow every order automatically. 7-day free trial.",,0.0,selling-products-custom-products-product-variants,True,9.0,9.0,https://apps.shopify.com/x,True,"July 14, 2026",1.0,2026-07-14,0.42706964520367935,0.0
x,"Trackify Facebook Pixel,TikTok",Trackify X,"Boost your Shopify Store's ROAS & Retargeting Ads! Trackify Facebook pixel Shopify App for Multi Pixel, TikTok, Meta w/ Conversion API & Server-Side tracking.",4.8,350.0,marketing-and-conversion-advertising-ads,True,8.99,28.99,https://apps.shopify.com/x,True,"October 31, 2015",1.0,2015-10-31,128.8436268068331,2.7164711881693018
x,Announcement Bar Scheduler,Ergasti Digital,,,0.0,,True,3.99,3.99,https://apps.shopify.com/x,True,"March 11, 2026",1.0,2026-03-11,4.533508541392904,0.0
x,eBay Sync & Importer LionzApps,Lionz GmbH,"Seamlessly export your Shopify products to eBay, sync orders effortlessly, and keep product data up-to-date. Try free for 30 days with all features.",4.9,226.0,sales-channels-selling-online-marketplaces,True,9.99,9.99,https://apps.shopify.com/x,True,"March 23, 2023",10.0,2023-03-23,40.14454664914586,5.629656301145663
x,BR Pick List Pro,BR Data Solutions,Eliminate picking and packing errors in Shopify by creating a picklist and scanning orders with your phone.,3.7,27.0,store-management-operations-workflow-automation,True,19.99,19.99,https://apps.shopify.com/x,True,"August 2, 2021",1.0,2021-08-02,59.78975032851511,0.4515824175824176
x,Zoko: WhatsApp for D2C Brands,Bourbon Science Inc.,"WhatsApp marketing, automation & cart recovery for Shopify. Broadcast campaigns, recover abandoned carts, AI bots, shared inbox, catalog checkout.",4.9,382.0,store-management-support-chat,True,49.99,499.99,https://apps.shopify.com/x,True,"December 8, 2020",1.0,2020-12-08,67.57555847568987,5.652931453573165
x,BuyBox: AI Product Page Blocks,PT DWGR Innovation Labs,,4.9,68.0,store-design-design-elements-badges-and-icons,True,15.0,22.0,https://apps.shopify.com/x,True,"July 3, 2024",6.0,2024-07-03,24.7700394218134,2.7452519893899208
x,SMS Notify ‑SMS Gateway Center,SMS Gateway Center,,5.0,7.0,marketing-and-conversion-marketing-sms-marketing,False,,,https://apps.shopify.com/x,False,"August 16, 2022",1.0,2022-08-16,47.33902759526938,0.14786953504510758
x,OC: Bundle App & Bulk Discount,OrichiCommerce,"Increase your AOV by offering Product Bundles, Free Gifts, Custom Upsells, and applying Volume Discounts",5.0,66.0,marketing-and-conversion-upsell-and-bundles-product-bundles,True,9.99,9.99,https://apps.shopify.com/x,True,"August 22, 2023",1.0,2023-08-22,35.15111695137976,1.877607476635514
x,3PL Drop,Flycat Ltd,,,0.0,,True,,,https://apps.shopify.com/x,False,"July 14, 2023",1.0,2023-07-14,36.4323258869908,0.0
x,JsRates: Custom Shipping Rates,YOD Solutions,Discover JsRates for Shopify: Customizable JavaScript shipping rates for enhanced flexibility and control. Tailor your shipping strategy today.,5.0,15.0,orders-and-shipping-shipping-solutions-shipping-rates,True,35.0,35.0,https://apps.shopify.com/x,True,"December 13, 2023",1.0,2023-12-13,31.438896189224703,0.47711598746081507
x,Manifold Merch Bridge,Manifold Technologies Ltd.,Add token gating to your Shopify store. Offer NFT holders exclusive items and discounts on your products!,2.6,6.0,selling-products-digital-goods-and-services-nfts-and-tokengating,True,,,https://apps.shopify.com/x,True,"February 28, 2022",1.0,2022-02-28,52.890932982917214,0.11344099378881987
x,Wiltee ‑ Print on Demand,Wiltee,,,0.0,,True,,,https://apps.shopify.com/x,False,"August 17, 2023",1.0,2023-08-17,35.31537450722733,0.0
x,SaleX: Bulk discount generator,Arvest Main,Increase sales in your store by applying mass discounts for high sales. The bulk discount code generator APP can do all the work automatically for your growth.,,0.0,,True,7.0,7.0,https://apps.shopify.com/x,True,"May 5, 2023",136.0,2023-05-05,38.73193166885677,0.0
x,Cifra Analytics: Smart Reports,Cifra,"Know your real profit. Cifra pulls Shopify, Google Ads, Meta & Klaviyo data into custom dashboards with automated Slack & email reports. Free plan available.",5.0,1.0,store-management-operations-analytics,True,29.0,149.0,https://apps.shopify.com/x,True,"December 12, 2025",3.0,2025-12-12,7.457293035479632,0.13409691629955947
x,AJ WebCom ‑ Announcement Bar,AJ WebCom Solutions,Enhance your brand promotions and drive more sales with our Smarter Announcement Bar. Easily showcase offers and engage customers for better conversions.,,0.0,store-design-notifications-banners,True,5.0,15.0,https://apps.shopify.com/x,True,"February 21, 2025",1.0,2025-02-21,17.115637319316686,0.0
x,vyg.ai | Unified Commerce,LiveRecover,,4.9,73.0,store-management-operations-analytics,True,,,https://apps.shopify.com/x,True,"January 14, 2021",1.0,2021-01-14,66.36005256241786,1.1000594059405941
x,Launch Forge: Smart Copy & SEO,RMMS.Cloud,"LaunchForge helps merchants create product descriptions, SEO fields, ad copy, benefits, landing sections, and launch emails—with tone control and bulk jobs.",,0.0,,True,9.99,79.99,https://apps.shopify.com/x,True,"May 27, 2026",1.0,2026-05-27,2.0039421813403417,0.0
x,ShopiCraft OFD KZ,ShopiCraft,,,0.0,orders-and-shipping-orders-invoices-and-receipts,True,5.0,50.0,https://apps.shopify.com/x,True,"September 5, 2024",1.0,2024-09-05,22.667542706964518,0.0
x,Mofavo Connector,Mofavo,,,0.0,orders-and-shipping-inventory-inventory-sync,True,,,https://apps.shopify.com/x,True,"December 17, 2025",1.0,2025-12-17,7.293035479632063,0.0
x,Margin Protector,WrapDevs,"Margin Protector calculates margin in real time at checkout and blocks orders that fall below your minimum threshold from discounts, shipping, and fees.",,0.0,selling-products-pricing-pricing-optimization,True,9.99,9.99,https://apps.shopify.com/x,True,"July 6, 2026",1.0,2026-07-06,0.6898817345597897,0.0
x,Notifico‑Realtime Store Alerts,Nexbil Software Solutions,,,0.0,orders-and-shipping-orders-order-tracking,True,,,https://apps.shopify.com/x,True,"April 23, 2026",1.0,2026-04-23,3.1208935611038107,0.0
x,Social Intents AI Live Chat,Social Intents,"Live Chat with your store visitors right from Microsoft Teams, Slack, and ChatGPT.  Hybrid AI + Human customer service to close sales when needed.",5.0,1.0,store-management-support-chat,True,39.0,99.0,https://apps.shopify.com/x,False,"May 12, 2014",1.0,2014-05-12,146.484888304862,0.006826642745010093
x,My Stock Sheet: Excel Products,WORLD WIDE ZOO SRL,,5.0,2.0,,True,9.99,29.99,https://apps.shopify.com/x,True,"June 2, 2026",1.0,2026-06-02,1.8068331143232588,0.6666666666666666
x,テワタシ‑店舗受け取り&ローカルデリバリー,TAM EC,,5.0,1.0,orders-and-shipping-shipping-solutions-delivery-and-pickup,True,9.9,20.0,https://apps.shopify.com/x,False,"November 8, 2021",1.0,2021-11-08,56.57030223390276,0.01767711962833914
x,Stock Alert Pro: Low Stock,Quatro Apps,Prevent stockouts with StockAlertPro! Get timely low stock alerts for your Shopify store. Simplify inventory management and never miss a sale.,,0.0,marketing-and-conversion-upsell-and-bundles-stock-alerts,True,4.99,9.99,https://apps.shopify.com/x,True,"September 6, 2024",1.0,2024-09-06,22.634691195795007,0.0
x,ID.me Community Verification,ID.me,,4.0,22.0,marketing-and-conversion-promotions-discounts,True,50.0,50.0,https://apps.shopify.com/x,True,"May 20, 2020",1.0,2020-05-20,74.21156373193166,0.29644975652943784
x,2Boys: Wholesale B2B Suite,2boys,"Sell to wholesale customers alongside retail in one store. Customer groups, volume discounts, minimum order quantities, and tag-based order rules.",5.0,1.0,finding-products-sourcing-options-wholesale,True,,,https://apps.shopify.com/x,True,"May 21, 2026",1.0,2026-05-21,2.2010512483574245,0.3333333333333333
x,DPD Polska,Octolize LTD,"Zintegruj sklep Shopify z DPD Polska. Oferuj dostawę kurierem DPD, punkty DPD Pickup i usługi dodatkowe. Generuj etykiety nadawcze i zwrotne z poziomu sklepu.",3.8,6.0,orders-and-shipping-shipping-solutions-shipping-rates,True,,,https://apps.shopify.com/x,True,"July 23, 2025",1.0,2025-07-23,12.12220762155059,0.49495934959349597
x,Bizmate: B2B Suite,SIA JB Holdings,"Run wholesale onboarding and approval. Branded application forms, VAT and company-registry checks, native B2B provisioning, and checkout gating.",,0.0,finding-products-sourcing-options-wholesale,True,29.0,149.0,https://apps.shopify.com/x,True,"June 30, 2026",1.0,2026-06-30,0.8869908015768725,0.0
x,Rankology SEO Analytics,Rankology,,,0.0,store-design-site-optimization-seo,True,3.0,39.0,https://apps.shopify.com/x,True,"November 4, 2024",1.0,2024-11-04,20.69645203679369,0.0
x,Cela 3D/AR Integration,Cela Technology Inc,,,0.0,,True,,,https://apps.shopify.com/x,True,"November 11, 2021",,2021-11-11,56.47174770039422,0.0
x,Vinto Sync,Vinto,"Connectez Shopify à Vinto pour synchroniser produits, stocks et commandes et éviter les écarts d’inventaire.",,0.0,orders-and-shipping-inventory-inventory-sync,True,149.0,249.0,https://apps.shopify.com/x,True,"July 21, 2026",1.0,2026-07-21,0.19710906701708278,0.0
x,Brambles.ai: AI Chatbot & AR,Brambles.ai,"AI chatbot agent for ecommerce that boosts conversions with customer support, product discovery, and virtual try-on so shoppers can see products before buying. ",,0.0,store-management-support-chat,True,29.0,199.0,https://apps.shopify.com/x,True,"May 12, 2026",28.0,2026-05-12,2.4967148488830486,0.0
x,dmtolead,FORTUNA SUPPLY LTD,"Add an AI chatbot to your Shopify store that answers product, stock, shipping, and order questions, recommends products, and shows chats in Shopify admin.",,0.0,,True,5.0,59.0,https://apps.shopify.com/x,False,"January 22, 2026",1.0,2026-01-22,6.110381077529566,0.0
x,Zambeel,My Zambeel,Get instant integration with Zambeel. Save your time and resources and bring you the convenience of managing Zambeel fulfilment in Shopify.,5.0,3.0,,True,,,https://apps.shopify.com/x,False,"January 26, 2024",1.0,2024-01-26,29.993429697766096,0.10002190580503834
x,In.It Dropship–Print on demand,FiveFriday,,,0.0,,True,,,https://apps.shopify.com/x,False,"June 7, 2021",1.0,2021-06-07,61.629434954007884,0.0
x,Oruri：商品価格一括変更,ラボテック,商品価格をパーセントや固定額で一括変更できるアプリです。条件で商品を絞り込み、セールの開始と終了を予約して自動で価格を変更・復元。実行後もワンクリックで元の価格に戻せます。数万商品でも安定して処理します。,,0.0,marketing-and-conversion-promotions-discounts,True,5.0,5.0,https://apps.shopify.com/x,True,"September 22, 2021",1.0,2021-09-22,58.1143232588699,0.0
x,ReturnDotai: Return & Exchange,Returndotai,"Automate returns & exchanges end-to-end. Self-service portal, smart promotions to boost exchanges, multi-carrier support. Reduce costs by 90% for Shopify stores",5.0,3.0,,True,19.99,249.99,https://apps.shopify.com/x,True,"January 5, 2026",1.0,2026-01-05,6.668856767411301,0.4498522167487685
x,Zenny,Zenny,,,0.0,,True,,,https://apps.shopify.com/x,False,"March 4, 2025",3.0,2025-03-04,16.754270696452036,0.0
x,GlowPop,ARMONİKA DİJİTAL,,,0.0,store-design-notifications-pop-ups,True,10.0,10.0,https://apps.shopify.com/x,True,"December 31, 2025",1.0,2025-12-31,6.83311432325887,0.0
x,Helix,Helix Integration Platform ,"Integration for Shopify and Channeladvisor, Counterpoint, Magento, Amazon, Walmart ",,0.0,orders-and-shipping-inventory-inventory-sync,True,500.0,500.0,https://apps.shopify.com/x,False,"March 21, 2023",1.0,2023-03-21,40.21024967148489,0.0
x,Plant Trees with the Carma App,Carma,"Install for free and pay from 50p per tree planted. Access all features, pay as you grow, and enhance your eco-credentials with every sale. Make an impact now.",5.0,2.0,,True,,,https://apps.shopify.com/x,True,"May 10, 2023",1.0,2023-05-10,38.5676741130092,0.05185689948892675
x,"GA: Insert Code, Custom Code",GoodApps,,,0.0,store-design-content-product-content,False,,,https://apps.shopify.com/x,True,"March 11, 2026",3.0,2026-03-11,4.533508541392904,0.0
x,CopyPro,dser.io,,,0.0,,True,9.8,49.8,https://apps.shopify.com/x,False,"May 7, 2026",10.0,2026-05-07,2.6609724047306176,0.0
x,Aspire,Aspire,,4.3,12.0,marketing-and-conversion-advertising-ads,True,,,https://apps.shopify.com/x,True,"August 18, 2020",1.0,2020-08-18,71.25492772667542,0.1684094052558783
x,StockSafe Bundle Inventory,stocksafe,"See true per-location stock for every bundle, know exactly why a bundle shows 0, and get an audit trail — multi-location bundle inventory accuracy.",,0.0,,True,19.0,99.0,https://apps.shopify.com/x,True,"June 24, 2026",1.0,2026-06-24,1.0840998685939554,0.0
x,QF Neon Sign Customizer,QF Network,"Let customers design neon, LED & wood signs with live previews, accurate sizing, fonts & colors. Turn custom ideas into products effortlessly.",,0.0,,True,29.99,29.99,https://apps.shopify.com/x,True,"October 13, 2025",1.0,2025-10-13,9.42838370565046,0.0
x,ShelfBeacon,DerifiOwner,"ShelfBeacon helps Shopify merchants review catalog changes, fix-first product issues, competitor signals, exports, and daily email digests.",,0.0,store-management-operations-analytics,False,9.0,29.0,https://apps.shopify.com/x,True,"June 25, 2026",1.0,2026-06-25,1.0512483574244416,0.0
x,ZigZag Delivery (Official),Datalogics,,,0.0,,True,,,https://apps.shopify.com/x,True,"August 3, 2022",,2022-08-03,47.76609724047306,0.0
x,Bazar Pre Purchase Surveys,Bazar,"Discount Pop Up, Email Capture, Survey Customers, Affiliate Marketing",,0.0,marketing-and-conversion-promotions-discounts,True,,,https://apps.shopify.com/x,True,"April 6, 2023",1.0,2023-04-06,39.68462549277267,0.0
x,B&S ‑ Announcement Bar,Boost And Sales,,5.0,6.0,store-design-notifications-banners,True,,,https://apps.shopify.com/x,True,"October 25, 2024",8.0,2024-10-25,21.02496714848883,0.285375
x,Purchase Order Hero,GhostApps,The Stocky replacement. Reorder stock before you sell out.,,0.0,orders-and-shipping-inventory-inventory-optimization,False,29.0,149.0,https://apps.shopify.com/x,True,"August 16, 2023",1.0,2023-08-16,35.34822601839684,0.0
x,eWarehousing,eWarehousing Solutions,"Never worry again about stock levels, order confirmation or sharing track & trace links. This will all be done automatically for eWarehousing customers.",,0.0,,True,,,https://apps.shopify.com/x,False,"May 12, 2023",1.0,2023-05-12,38.50197109067017,0.0
x,Wrapin ‑ Gift Wrap & Options,Prezen Apps,,4.9,355.0,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,True,3.99,7.99,https://apps.shopify.com/x,True,"September 14, 2020",1.0,2020-09-14,70.36793692509855,5.044911297852475
x,Trados Translation Connector,RWS,"Translate your Shopify store effortlessly with Trados. Boost global sales, improve SEO, and provide a seamless multilingual shopping experience.",,0.0,store-design-internationalization-currency-and-translation,True,,,https://apps.shopify.com/x,True,"May 6, 2025",1.0,2025-05-06,14.684625492772668,0.0
x,Ware ‑ Tiered Discounts,XYZ,,,0.0,marketing-and-conversion-promotions-discounts,True,,,https://apps.shopify.com/x,True,"July 22, 2026",1.0,2026-07-22,0.164257555847569,0.0
x,MegaShelf | Visual Mega Menu,INFANT CARE,"Build sidebar-tab mega menus with collection image grids, mobile accordion, live preview, 10 templates, 10 color palettes, and video embeds. Free plan. No code.",,0.0,store-design-search-and-navigation-navigation-and-menus,True,4.99,4.99,https://apps.shopify.com/x,True,"May 6, 2026",6.0,2026-05-06,2.6938239159001314,0.0
x,Termtool,Justack,,,0.0,store-management-security-legal,True,19.0,19.0,https://apps.shopify.com/x,True,"June 2, 2026",1.0,2026-06-02,1.8068331143232588,0.0
x,Purchase AI,Appify,"Guide shoppers through custom product options with AI that answers questions, sets calculator options, and helps complete complex configurations.",,0.0,store-management-support-chat,True,49.99,49.99,https://apps.shopify.com/x,True,"April 22, 2026",1.0,2026-04-22,3.1537450722733245,0.0
x,ADA Accessibility Widget by AP,Entangle Commerce,"Make your Shopify store ADA & WCAG 2.2 compliant in one click. Accessibility widget with AI alt text, automated audits & a compliance statement. Free plan.",4.9,86.0,store-design-site-optimization-accessibility,True,4.99,29.0,https://apps.shopify.com/x,True,"December 22, 2023",27.0,2023-12-22,31.143232588699078,2.7614345991561184
x,BizCred: B2B Credit Management,Seventh Triangle Consulting,,,0.0,,True,39.0,39.0,https://apps.shopify.com/x,True,"April 20, 2026",1.0,2026-04-20,3.219448094612352,0.0
x,Trackly,Snow John,"Trackly records how visitors interact with your store. Analyze clicks, scrolls, and sessions to improve UX and make data-driven decisions.",,0.0,store-management-operations-analytics,True,29.0,79.0,https://apps.shopify.com/x,True,"December 4, 2025",1.0,2025-12-04,7.720105124835742,0.0
x,Cork ‑ Product Bundle App,Fivesdots,,,0.0,marketing-and-conversion-upsell-and-bundles-product-bundles,True,5.99,5.99,https://apps.shopify.com/x,True,"November 24, 2023",1.0,2023-11-24,32.06307490144547,0.0
x,OneClick Sticky Cart,Dolphin Web Solution Pvt Ltd.,"Boost conversions with Onclick Sticky Cart. Enable a mobile-friendly sticky add to cart bar in one click. Customise design, variants, and product info—no coding",,0.0,marketing-and-conversion-checkout-cart-customization,True,,,https://apps.shopify.com/x,True,"May 26, 2025",1.0,2025-05-26,14.027595269382392,0.0
x,PassoNext: DPP for EU,Mandasa Technologies,"Shopify Digital Product Passport app. Generate QR-linked product passports, manage sustainability and traceability data, and prepare for upcoming EU compliance.",5.0,2.0,store-management-security-legal,True,9.0,80.0,https://apps.shopify.com/x,False,"May 11, 2026",1.0,2026-05-11,2.5295663600525624,0.6666666666666666
x,LIVEARf Wall Gallery S+,Acumen Technologies Group Inc,"Seamlessly arrange artworks, photos, or collages in a stunning Gallery Wall with Multiple Images Wall Galleries, Collages, Split Panels, Tiles, and Wall Murals",,0.0,store-design-images-and-media-3d-ar-vr,True,49.99,49.99,https://apps.shopify.com/x,False,"May 26, 2026",1.0,2026-05-26,2.0367936925098555,0.0
x,Sam Shipping Protection Upsell,ShopWil,"Shipping protection covers stolen or damaged items while you keep 100% of the fees. Customize protection plans based on cart subtotals (fixed, percentage, range",4.9,90.0,orders-and-shipping-returns-and-warranty-warranties-and-insurance,True,9.0,29.0,https://apps.shopify.com/x,True,"February 24, 2025",13.0,2025-02-24,17.017082785808146,5.288803088803089
x,Ongkiro IndoShip,Ongkiro,,,0.0,,True,8.0,20.0,https://apps.shopify.com/x,True,"December 16, 2019",1.0,2019-12-16,79.33639947437582,0.0
x,Bloom Commerce,Bloom,A commerce services company that specializes in helping the alcohol industry sell online. We provide commerce & membership software for the Shopify platform.,5.0,6.0,selling-products-payments-subscriptions,True,90.0,420.0,https://apps.shopify.com/x,True,"October 14, 2022",1.0,2022-10-14,45.400788436268066,0.1321562952243126
x,Shieldkart,ThePlanetSoft,,,0.0,,True,,,https://apps.shopify.com/x,True,"May 12, 2026",1.0,2026-05-12,2.4967148488830486,0.0
x,ABU AI; Up/Crosseling Addons,Abu app,"Mejora tus ingresos con recomendaciones de productos, upselling y descuentos inteligentes basados en IA. Aumenta el carrito medio sin esfuerzo técnico.",5.0,3.0,,True,9.99,24.99,https://apps.shopify.com/x,True,"January 23, 2026",1.0,2026-01-23,6.077529566360052,0.49362162162162165
x,TooS Returns & Exchanges,Sick Apps,"Self-service returns page, email notifications, auto generated return labels, refund to original payment method",,0.0,orders-and-shipping-returns-and-warranty-returns-and-exchanges,True,,,https://apps.shopify.com/x,True,"July 3, 2024",1.0,2024-07-03,24.7700394218134,0.0
x,Match My Makeup Shade Finder,Match my Makeup,Find personalized color matches & boost conversions with Match My Makeup's scientific shade finder for face & lips. An online digital makeup artist!     ,5.0,1.0,store-design-images-and-media-3d-ar-vr,True,200.0,200.0,https://apps.shopify.com/x,False,"May 20, 2025",1.0,2025-05-20,14.224704336399475,0.07030023094688222
x,Cart Uplift: AI Upsells & FBT,IDAN,"AI recommendations, frequently bought together bundles, cart offers, free shipping bars and automatic discounts for your Shopify cart. Install in minutes.",,0.0,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,True,29.0,199.0,https://apps.shopify.com/x,True,"December 1, 2025",1.0,2025-12-01,7.818659658344283,0.0
x,GoProfit: Profit Analytics,GODISOFT,"Real-time Tracking for Complete Profit Clarity. GoProfit tracks Net profit, P&L, ROAS, LTV & margins, helping ecom brands track true profit and scale faster.",4.8,84.0,store-management-operations-analytics,True,12.0,59.0,https://apps.shopify.com/x,True,"August 23, 2024",1.0,2024-08-23,23.0946123521682,3.6372119487908963
x,StoreLens AI,Bobook Limited,"Find weak product titles, descriptions, tags, and alt text. StoreLens AI helps improve product clarity and AI readiness with reviewable suggestions.",,0.0,store-design-content-product-content,True,29.0,49.0,https://apps.shopify.com/x,True,"May 27, 2026",1.0,2026-05-27,2.0039421813403417,0.0
x,Meroxio Link Shortener,MeroxIO IT Solutions,,,0.0,,True,4.99,4.99,https://apps.shopify.com/x,True,"April 17, 2026",1.0,2026-04-17,3.3180026281208934,0.0
x,JTDL: Bundles & Discounts,JT Digital Lab Limited,"Create mix & match bundles, offer discounts, and run gift-with-purchase promotions on Shopify. Boost sales, AOV, and customer engagement easily.",5.0,1.0,marketing-and-conversion-upsell-and-bundles-product-bundles,True,1.99,29.99,https://apps.shopify.com/x,True,"February 7, 2025",1.0,2025-02-07,17.57555847568988,0.05689719626168224
x,MailCommerce AI,Mailcommerce Limited,,,0.0,marketing-and-conversion-marketing-email-marketing,True,0.01,0.01,https://apps.shopify.com/x,False,"May 12, 2026",1.0,2026-05-12,2.4967148488830486,0.0
x,Popup King: Sell & Engage,Arvest Main,"Shopify APP Popup King: Drive sales, recover carts, enhance AOV, capture leads, and engage customers with customizable popups designed for Shopify merchants.",,0.0,,True,5.0,5.0,https://apps.shopify.com/x,True,"October 14, 2024",1.0,2024-10-14,21.38633377135348,0.0
x,QChat: WhatsApp & Chat Buttons,Klaxon,,5.0,3.0,store-management-support-chat,True,5.0,5.0,https://apps.shopify.com/x,True,"November 2, 2023",1.0,2023-11-02,32.78580814717477,0.09150300601202405
x,Easy Sales Confirmation | 更新確認,コマースメディア株式会社 CommerceMedia.Inc.,,5.0,1.0,,True,5.0,5.0,https://apps.shopify.com/x,True,"January 4, 2023",1.0,2023-01-04,42.70696452036793,0.02341538461538462
x,GoGiftCards: Schedule & Send,Stoic Labs,"Let customers send or schedule digital gift cards and create registries for birthdays, weddings, and holidays—all styled to match your brand.",4.0,18.0,marketing-and-conversion-gifts-gift-cards,True,4.99,9.99,https://apps.shopify.com/x,True,"November 24, 2021",1.0,2021-11-24,56.04467805519054,0.3211723329425557
x,MPO Warehouse,MPO IBERICA,,,0.0,orders-and-shipping-shipping-solutions-third-party-logistics-3pl,True,,,https://apps.shopify.com/x,False,"February 24, 2026",1.0,2026-02-24,5.026281208935611,0.0
x,POAS Jet,POAS Jet,,,0.0,store-management-operations-analytics,False,,,https://apps.shopify.com/x,True,"January 10, 2025",1.0,2025-01-10,18.495400788436267,0.0
x,Orbits: Smart Wishlist,OrbitsDev,"Add a smart wishlist to your Shopify store. One-tap save button, guest wishlists, drawer or page, live pricing, share links, and analytics. No code required.",,0.0,marketing-and-conversion-customer-loyalty-wishlists,True,,,https://apps.shopify.com/x,True,"July 6, 2026",1.0,2026-07-06,0.6898817345597897,0.0
x,Aerodrop,Aero Apps,,,0.0,,True,18.0,48.0,https://apps.shopify.com/x,True,"October 11, 2024",1.0,2024-10-11,21.48488830486202,0.0
x,Referral Program ‑ Shopjar,Shopjar,Create and launch referral programs in Shopify with the all-in-one Referral and Affiliate Marketing app for Shopify.,4.9,121.0,marketing-and-conversion-advertising-affiliate-programs,True,7.0,29.0,https://apps.shopify.com/x,True,"June 27, 2022",1.0,2022-06-27,48.98160315374507,2.470315224681422
x,SEOLab: All in #1 SEO — AI SEO,Commerce Plus,"SEOLab: The number one Shopify SEO app. AI SEO optimizer to audit your store, fix issues, boost site speed, optimize image alt texts, and get found by AI search",5.0,2225.0,store-design-site-optimization-seo,True,,,https://apps.shopify.com/x,True,"December 16, 2024",12.0,2024-12-16,19.316688567674113,115.18537414965986
x,SB Announcement Bar,Startbit IT Solutions Pvt. Ltd.,"Create announcement bars for your Shopify store. Target by page, cart value, location, or customer with countdown timers and scheduling.",5.0,1.0,store-design-notifications-banners,True,2.99,2.99,https://apps.shopify.com/x,True,"October 17, 2023",1.0,2023-10-17,33.31143232588699,0.03001972386587771
x,Frontend Familiar Withdrawal,Frontend Familiar,,,0.0,,True,4.99,4.99,https://apps.shopify.com/x,True,"June 24, 2026",1.0,2026-06-24,1.0840998685939554,0.0
x,[ジョーレン] ポイントアプリ,株式会社ジョーレン,,,0.0,marketing-and-conversion-customer-loyalty-loyalty-and-rewards,True,25.0,25.0,https://apps.shopify.com/x,True,"June 18, 2019",1.0,2019-06-18,85.28252299605782,0.0
